customer_id,age,occupation_status,years_employed,annual_income,credit_score,credit_history_years,savings_assets,current_debt,defaults_on_file,delinquencies_last_2yrs,derogatory_marks,product_type,loan_intent,loan_amount,interest_rate,debt_to_income_ratio,loan_to_income_ratio,payment_to_income_ratio,loan_status
CUST113055,34,Employed,0.4,36428,633,4.9,76,15365,0,1,0,Credit Card,Home Improvement,40100,19.15,0.422,1.101,0.367,0
CUST113056,30,Employed,11.6,28965,639,1.8,909,10375,0,2,0,Line of Credit,Personal,14800,12.18,0.358,0.511,0.17,0
CUST113057,21,Employed,0.0,23730,563,2.2,40,5234,0,2,3,Credit Card,Debt Consolidation,11700,22.24,0.221,0.493,0.164,0
CUST113058,33,Self-Employed,8.0,44377,697,7.6,2257,12208,0,0,0,Credit Card,Education,29100,17.98,0.275,0.656,0.219,1
CUST113059,40,Employed,2.3,72086,660,20.5,2368,34723,0,0,0,Line of Credit,Education,10900,10.73,0.482,0.151,0.05,1
CUST113060,41,Student,1.0,15000,582,9.8,207,738,1,3,0,Credit Card,Personal,1500,22.26,0.049,0.1,0.033,0
CUST113061,61,Self-Employed,4.5,70362,624,3.0,999,36895,0,1,0,Credit Card,Education,70000,20.34,0.524,0.995,0.332,0
CUST113062,40,Employed,12.6,60614,578,18.0,1838,12355,0,0,1,Credit Card,Business,70000,22.4,0.204,1.155,0.385,0
CUST113063,48,Employed,16.8,153862,709,23.1,57993,90842,0,1,0,Personal Loan,Medical,100000,10.6,0.59,0.65,0.217,0
CUST113064,35,Employed,1.2,104836,618,7.6,13902,9686,0,0,0,Credit Card,Personal,55500,20.13,0.092,0.529,0.176,1
CUST113065,55,Employed,5.4,75010,738,26.6,4680,24347,0,0,0,Credit Card,Debt Consolidation,58800,16.6,0.325,0.784,0.261,1
CUST113066,63,Employed,28.6,64552,781,20.0,45760,36557,0,0,0,Line of Credit,Debt Consolidation,35900,6.68,0.566,0.556,0.185,0
CUST113067,41,Employed,15.3,30194,692,18.7,796,12146,0,0,0,Personal Loan,Personal,48000,12.43,0.402,1.59,0.53,1
CUST113068,23,Employed,1.5,16154,691,2.2,72,8315,0,0,0,Credit Card,Education,11600,17.38,0.515,0.718,0.239,0
CUST113069,28,Self-Employed,1.9,54293,633,5.4,7994,6984,0,1,0,Personal Loan,Home Improvement,62000,14.87,0.129,1.142,0.381,0
CUST113070,38,Employed,13.5,62588,699,12.5,996,17733,0,0,0,Credit Card,Medical,21300,18.15,0.283,0.34,0.113,1
CUST113071,40,Self-Employed,10.1,53328,575,18.6,738,3762,1,1,1,Line of Credit,Medical,24900,13.11,0.071,0.467,0.156,0
CUST113072,43,Self-Employed,6.0,67975,619,8.9,4043,11280,0,3,0,Line of Credit,Business,48000,11.12,0.166,0.706,0.235,0
CUST113073,40,Employed,21.5,47310,741,6.3,130,15820,0,0,0,Credit Card,Education,37700,16.13,0.334,0.797,0.266,1
CUST113074,35,Employed,6.4,32039,672,12.9,7643,15108,0,0,0,Line of Credit,Home Improvement,7000,9.73,0.472,0.218,0.073,1
CUST113075,27,Self-Employed,3.7,26106,572,6.5,848,4204,0,1,1,Credit Card,Home Improvement,10100,22.17,0.161,0.387,0.129,0
CUST113076,39,Employed,18.6,26689,740,15.9,1574,17188,0,0,0,Credit Card,Business,35900,16.79,0.644,1.345,0.448,0
CUST113077,57,Employed,37.2,29129,750,18.0,2993,11466,0,1,0,Personal Loan,Medical,17700,8.91,0.394,0.608,0.203,1
CUST113078,47,Self-Employed,22.5,54013,647,24.2,1742,25812,0,1,0,Line of Credit,Business,26400,11.02,0.478,0.489,0.163,0
CUST113079,41,Employed,13.6,58559,648,21.8,523,14841,0,1,0,Line of Credit,Education,10200,12.01,0.253,0.174,0.058,1
CUST113080,47,Self-Employed,6.0,54236,591,27.9,11245,11997,0,0,1,Credit Card,Medical,35700,22.16,0.221,0.658,0.219,1
CUST113081,30,Employed,11.1,27654,626,4.1,756,12847,0,0,0,Credit Card,Business,17200,20.03,0.465,0.622,0.207,0
CUST113082,28,Employed,9.8,64625,622,5.5,466,15487,0,0,0,Personal Loan,Business,9500,14.51,0.24,0.147,0.049,1
CUST113083,26,Employed,0.1,27945,605,0.9,67,12216,0,0,0,Line of Credit,Debt Consolidation,14600,11.26,0.437,0.522,0.174,0
CUST113084,33,Student,1.8,36952,517,8.7,135,5928,0,1,1,Line of Credit,Home Improvement,18800,13.63,0.16,0.509,0.17,0
CUST113085,29,Employed,9.8,67115,548,4.1,409,11793,0,0,0,Credit Card,Education,60100,22.7,0.176,0.895,0.298,1
CUST113086,49,Employed,14.0,35038,657,30.0,1612,14255,0,0,0,Personal Loan,Medical,44400,11.72,0.407,1.267,0.422,1
CUST113087,29,Employed,8.7,25216,638,1.3,786,16235,0,1,0,Personal Loan,Personal,3300,14.35,0.644,0.131,0.044,0
CUST113088,25,Student,1.9,69471,645,5.9,132,20563,0,1,0,Credit Card,Personal,6900,20.5,0.296,0.099,0.033,1
CUST113089,58,Employed,12.4,106918,694,0.2,83,11202,0,1,0,Credit Card,Home Improvement,63200,18.24,0.105,0.591,0.197,1
CUST113090,29,Employed,5.2,29834,706,5.9,323,9058,0,0,0,Personal Loan,Personal,46600,10.89,0.304,1.562,0.521,1
CUST113091,36,Employed,2.5,71176,683,7.6,9831,14633,0,0,0,Personal Loan,Medical,44200,12.54,0.206,0.621,0.207,1
CUST113092,40,Self-Employed,6.0,32689,663,13.9,1900,11362,0,1,0,Credit Card,Education,44400,17.78,0.348,1.358,0.453,1
CUST113093,21,Self-Employed,1.0,36635,653,1.1,98,6964,0,0,0,Line of Credit,Education,18900,9.0,0.19,0.516,0.172,1
CUST113094,49,Student,0.4,15000,590,12.3,1273,7588,0,2,1,Credit Card,Education,1500,21.5,0.506,0.1,0.033,0
CUST113095,42,Employed,22.6,61330,742,1.8,20,16364,0,0,0,Line of Credit,Medical,37800,7.87,0.267,0.616,0.205,1
CUST113096,53,Employed,19.6,110223,609,9.6,136796,28578,0,3,0,Personal Loan,Business,84100,14.4,0.259,0.763,0.254,0
CUST113097,26,Employed,5.6,28657,588,4.7,97,18167,0,1,0,Personal Loan,Personal,42100,16.1,0.634,1.469,0.49,0
CUST113098,36,Employed,7.1,88000,647,16.0,300000,14886,0,0,0,Credit Card,Medical,11600,20.98,0.169,0.132,0.044,1
CUST113099,35,Employed,4.0,37714,687,8.5,478,5423,0,0,0,Personal Loan,Education,3700,11.09,0.144,0.098,0.033,1
CUST113100,38,Employed,9.6,27959,508,5.5,4280,5118,1,3,1,Line of Credit,Personal,5000,14.88,0.183,0.179,0.06,0
CUST113101,18,Student,0.6,26401,650,0.8,370,9663,0,0,0,Credit Card,Debt Consolidation,2600,18.46,0.366,0.098,0.033,1
CUST113102,36,Employed,9.4,15000,638,5.7,216,2507,0,0,0,Credit Card,Personal,5500,19.76,0.167,0.367,0.122,1
CUST113103,18,Self-Employed,1.0,169346,553,0.9,2381,35493,0,0,0,Personal Loan,Business,8500,16.1,0.21,0.05,0.017,0
CUST113104,39,Self-Employed,15.7,30692,669,4.7,532,7174,0,0,0,Credit Card,Medical,1800,18.73,0.234,0.059,0.02,1
CUST113105,18,Self-Employed,1.0,96511,556,1.6,184,58026,0,0,0,Credit Card,Debt Consolidation,3100,22.54,0.601,0.032,0.011,0
CUST113106,18,Employed,0.0,40095,529,1.4,10,6985,1,0,0,Credit Card,Debt Consolidation,30000,22.05,0.174,0.748,0.249,0
CUST113107,44,Employed,16.8,22280,711,3.5,78,5467,0,0,0,Personal Loan,Education,25000,11.4,0.245,1.122,0.374,1
CUST113108,28,Employed,2.5,66745,688,0.5,66,10363,0,0,0,Credit Card,Personal,39300,17.08,0.155,0.589,0.196,1
CUST113109,23,Self-Employed,1.0,78667,647,0.3,100,34760,0,2,1,Personal Loan,Medical,100000,14.88,0.442,1.271,0.424,0
CUST113110,50,Employed,15.5,88202,637,22.9,16839,27099,0,0,0,Credit Card,Education,38900,20.6,0.307,0.441,0.147,1
CUST113111,38,Employed,15.1,84358,711,11.9,731,16236,0,0,0,Line of Credit,Debt Consolidation,23400,8.8,0.192,0.277,0.092,1
CUST113112,45,Employed,0.9,41236,578,20.6,277,4946,0,0,1,Credit Card,Home Improvement,26500,22.23,0.12,0.643,0.214,0
CUST113113,33,Employed,3.5,58650,477,11.4,377,17059,0,1,0,Credit Card,Business,10200,22.42,0.291,0.174,0.058,0
CUST113114,67,Employed,4.2,170317,665,12.6,1730,49022,0,0,0,Personal Loan,Education,55800,11.08,0.288,0.328,0.109,1
CUST113115,27,Employed,3.1,22461,563,8.1,325,4409,0,0,1,Personal Loan,Personal,44900,16.23,0.196,1.999,0.666,0
CUST113116,55,Employed,27.5,108878,850,12.8,3224,35366,0,0,0,Credit Card,Education,47200,14.93,0.325,0.434,0.145,1
CUST113117,34,Self-Employed,2.6,109574,713,6.1,1605,27741,0,0,0,Personal Loan,Business,59000,9.73,0.253,0.538,0.179,1
CUST113118,18,Self-Employed,1.0,77905,586,1.6,3706,36657,0,0,1,Line of Credit,Education,33900,14.52,0.471,0.435,0.145,0
CUST113119,40,Self-Employed,4.3,30186,596,21.9,835,17805,0,2,0,Credit Card,Education,1300,22.78,0.59,0.043,0.014,0
CUST113120,38,Employed,4.5,53803,684,1.6,140,8091,0,0,0,Personal Loan,Personal,68000,11.49,0.15,1.264,0.421,1
CUST113121,22,Employed,0.2,250000,618,2.8,1220,61736,0,0,0,Personal Loan,Business,16700,13.35,0.247,0.067,0.022,1
CUST113122,23,Employed,2.5,50912,639,3.8,24,26506,0,0,0,Personal Loan,Education,53500,13.41,0.521,1.051,0.35,0
CUST113123,34,Employed,2.7,24976,723,10.4,354,10447,0,2,0,Credit Card,Personal,21300,17.13,0.418,0.853,0.284,1
CUST113124,39,Self-Employed,5.9,47489,737,11.2,23287,22701,0,0,0,Credit Card,Education,65000,16.01,0.478,1.369,0.456,1
CUST113125,18,Self-Employed,1.0,15000,533,0.3,16,3437,0,1,0,Line of Credit,Education,11200,14.6,0.229,0.747,0.249,0
CUST113126,47,Self-Employed,6.5,98537,621,12.5,5175,33725,0,2,0,Credit Card,Personal,70000,19.5,0.342,0.71,0.237,1
CUST113127,29,Employed,5.3,77666,679,0.2,138,20229,0,0,0,Credit Card,Education,70000,18.81,0.26,0.901,0.3,1
CUST113128,19,Employed,0.1,32267,625,0.3,535,2454,0,0,0,Credit Card,Personal,18300,20.32,0.076,0.567,0.189,1
CUST113129,46,Employed,19.8,23357,594,0.6,18,10154,1,1,1,Personal Loan,Medical,44900,15.25,0.435,1.922,0.641,0
CUST113130,34,Employed,4.7,33389,600,10.3,764,8765,0,0,0,Personal Loan,Business,60800,13.3,0.263,1.821,0.607,0
CUST113131,49,Self-Employed,14.3,39247,750,6.1,415,22443,0,0,0,Credit Card,Business,2200,15.0,0.572,0.056,0.019,0
CUST113132,40,Employed,2.5,62926,640,14.0,6040,8135,0,0,0,Personal Loan,Education,88900,14.34,0.129,1.413,0.471,1
CUST113133,34,Employed,0.4,26371,683,5.8,9039,4021,0,0,0,Personal Loan,Debt Consolidation,46500,12.5,0.152,1.763,0.588,0
CUST113134,33,Employed,5.2,18094,615,11.9,815,8507,0,1,0,Personal Loan,Education,11600,14.39,0.47,0.641,0.214,1
CUST113135,40,Employed,14.8,46452,642,22.0,6023,15609,0,0,0,Personal Loan,Debt Consolidation,24700,14.24,0.336,0.532,0.177,1
CUST113136,30,Employed,5.4,35661,573,10.9,1664,2394,1,3,2,Personal Loan,Home Improvement,43400,16.3,0.067,1.217,0.406,0
CUST113137,24,Employed,4.2,22935,684,0.9,459,3254,0,0,0,Credit Card,Personal,27900,18.03,0.142,1.216,0.405,1
CUST113138,42,Employed,15.7,29189,632,0.2,7,7561,0,1,0,Personal Loan,Home Improvement,5600,13.18,0.259,0.192,0.064,1
CUST113139,33,Employed,10.7,18987,712,2.2,571,10655,0,2,0,Credit Card,Personal,6200,16.26,0.561,0.327,0.109,0
CUST113140,35,Student,1.7,21647,601,8.5,1771,2319,0,0,0,Personal Loan,Personal,13100,13.46,0.107,0.605,0.202,1
CUST113141,48,Employed,8.1,89244,558,1.5,1977,20253,0,0,0,Personal Loan,Business,100000,16.73,0.227,1.121,0.374,0
CUST113142,33,Employed,0.1,132920,567,0.6,33,25903,0,2,1,Credit Card,Personal,70000,22.98,0.195,0.527,0.176,0
CUST113143,35,Employed,0.8,82952,656,0.5,328,42343,0,0,0,Credit Card,Education,8600,17.03,0.51,0.104,0.035,0
CUST113144,27,Employed,2.0,47946,726,1.2,33,7860,0,0,0,Credit Card,Personal,25800,15.51,0.164,0.538,0.179,1
CUST113145,40,Employed,2.4,33185,635,7.6,76,3297,0,3,0,Credit Card,Business,17700,20.0,0.099,0.533,0.178,0
CUST113146,39,Employed,6.0,53652,676,17.1,558,6252,0,0,0,Personal Loan,Personal,87200,11.71,0.117,1.625,0.542,1
CUST113147,45,Employed,16.3,85186,544,21.8,248,35317,0,0,0,Credit Card,Personal,25100,22.53,0.415,0.295,0.098,1
CUST113148,28,Employed,7.7,40055,554,2.1,100,7000,0,1,2,Credit Card,Personal,2500,21.85,0.175,0.062,0.021,0
CUST113149,29,Employed,1.7,60827,531,6.3,1434,31685,0,1,1,Credit Card,Education,46200,21.01,0.521,0.76,0.253,0
CUST113150,44,Employed,15.0,70650,733,2.1,15,40294,0,0,0,Personal Loan,Personal,100000,10.85,0.57,1.415,0.472,0
CUST113151,38,Employed,17.9,176599,730,6.1,1816,26372,0,0,0,Personal Loan,Personal,64600,9.62,0.149,0.366,0.122,1
CUST113152,24,Self-Employed,1.7,149698,747,1.1,1749,21190,0,0,0,Credit Card,Home Improvement,57600,17.04,0.142,0.385,0.128,1
CUST113153,50,Employed,5.0,19955,647,1.3,345,2641,0,0,0,Personal Loan,Home Improvement,37000,14.94,0.132,1.854,0.618,0
CUST113154,18,Employed,0.0,15000,530,0.9,7,1011,0,1,0,Credit Card,Business,1700,22.23,0.067,0.113,0.038,0
CUST113155,44,Employed,12.4,48734,643,25.2,2708,30697,0,0,0,Credit Card,Home Improvement,45600,20.86,0.63,0.936,0.312,0
CUST113156,19,Employed,0.3,61870,563,1.3,360,12377,0,0,0,Credit Card,Medical,10700,22.76,0.2,0.173,0.058,0
CUST113157,57,Self-Employed,16.3,42432,678,3.3,308,13634,0,0,0,Credit Card,Medical,42800,18.48,0.321,1.009,0.336,1
CUST113158,18,Student,0.3,17073,500,0.3,29,1600,0,1,0,Personal Loan,Business,10500,16.1,0.094,0.615,0.205,0
CUST113159,48,Employed,9.5,36367,690,16.7,7390,9930,0,0,0,Personal Loan,Business,45700,12.92,0.273,1.257,0.419,1
CUST113160,34,Employed,5.7,38010,569,1.5,282,21409,0,1,0,Line of Credit,Education,16100,13.97,0.563,0.424,0.141,0
CUST113161,30,Student,0.7,53864,572,9.8,115,19019,0,1,0,Personal Loan,Personal,57400,16.24,0.353,1.066,0.355,0
CUST113162,37,Employed,1.7,15000,601,19.0,170,3310,0,0,0,Line of Credit,Education,13300,12.89,0.221,0.887,0.296,1
CUST113163,42,Employed,10.0,41986,611,19.0,10415,16974,0,0,0,Personal Loan,Home Improvement,76000,13.89,0.404,1.81,0.603,0
CUST113164,24,Employed,5.1,16925,675,1.1,97,404,0,0,0,Personal Loan,Debt Consolidation,11700,12.47,0.024,0.691,0.23,0
CUST113165,25,Employed,5.9,52379,607,5.0,979,16631,0,2,0,Credit Card,Home Improvement,69700,19.26,0.318,1.331,0.444,0
CUST113166,42,Employed,10.1,58526,745,13.6,1347,19247,0,0,0,Line of Credit,Education,43900,9.26,0.329,0.75,0.25,1
CUST113167,18,Employed,0.0,18581,599,1.0,8,8356,0,0,0,Credit Card,Home Improvement,9800,21.99,0.45,0.527,0.176,0
CUST113168,27,Self-Employed,3.3,176264,669,8.9,184462,84680,0,0,0,Credit Card,Education,18500,17.58,0.48,0.105,0.035,1
CUST113169,70,Employed,23.8,67891,687,16.9,2227,30125,0,0,0,Credit Card,Personal,46400,18.2,0.444,0.683,0.228,1
CUST113170,23,Student,1.7,34623,617,2.3,772,4809,0,0,0,Personal Loan,Education,6300,14.41,0.139,0.182,0.061,1
CUST113171,48,Employed,25.1,110770,787,13.7,4647,6376,0,0,0,Credit Card,Personal,70000,15.08,0.058,0.632,0.211,1
CUST113172,27,Self-Employed,4.1,61935,639,8.2,391,14867,0,2,0,Personal Loan,Home Improvement,56200,13.39,0.24,0.907,0.302,1
CUST113173,41,Employed,19.7,39588,697,0.1,1,12920,0,0,0,Line of Credit,Medical,18700,10.04,0.326,0.472,0.157,1
CUST113174,42,Employed,6.0,40565,638,18.9,5156,5394,0,0,0,Credit Card,Education,47300,19.35,0.133,1.166,0.389,1
CUST113175,48,Employed,17.0,53352,624,1.6,182,1728,0,2,0,Personal Loan,Home Improvement,54000,13.44,0.032,1.012,0.337,0
CUST113176,32,Employed,13.1,38412,635,4.6,352,9298,0,1,0,Personal Loan,Education,13000,14.04,0.242,0.338,0.113,1
CUST113177,58,Self-Employed,16.4,180822,713,20.8,18907,50398,0,0,0,Line of Credit,Personal,50000,8.7,0.279,0.277,0.092,1
CUST113178,27,Employed,8.0,56767,728,7.2,4719,17694,0,0,1,Personal Loan,Personal,100000,10.11,0.312,1.762,0.587,1
CUST113179,37,Self-Employed,13.7,27779,637,7.9,576,3801,0,1,1,Personal Loan,Medical,52500,14.79,0.137,1.89,0.63,0
CUST113180,37,Self-Employed,2.0,184874,616,5.3,294,135008,0,0,0,Credit Card,Home Improvement,43600,19.64,0.73,0.236,0.079,0
CUST113181,21,Employed,2.7,41119,588,2.1,1844,13473,0,1,0,Personal Loan,Education,52900,16.31,0.328,1.287,0.429,0
CUST113182,31,Employed,1.3,25350,622,0.7,201,7896,0,0,1,Credit Card,Personal,26400,19.02,0.311,1.041,0.347,0
CUST113183,36,Employed,7.2,44902,675,10.8,7193,24678,0,2,0,Personal Loan,Personal,77700,11.46,0.55,1.73,0.577,0
CUST113184,29,Employed,8.3,37820,622,5.4,314,19050,0,0,0,Credit Card,Business,11600,19.13,0.504,0.307,0.102,0
CUST113185,64,Employed,2.8,81509,610,11.6,9076,52088,0,1,0,Line of Credit,Medical,50000,11.68,0.639,0.613,0.204,0
CUST113186,24,Employed,2.4,22346,574,0.1,2,1822,0,0,0,Personal Loan,Education,6400,15.08,0.082,0.286,0.095,1
CUST113187,49,Employed,7.3,75356,610,19.4,3596,20795,0,2,0,Credit Card,Personal,3500,20.32,0.276,0.046,0.015,1
CUST113188,45,Employed,19.1,116110,682,11.1,178,20363,0,0,0,Personal Loan,Education,100000,11.45,0.175,0.861,0.287,1
CUST113189,34,Employed,13.9,66986,626,15.5,17430,15843,0,1,0,Line of Credit,Personal,25900,12.81,0.237,0.387,0.129,1
CUST113190,24,Employed,4.6,15000,624,4.3,143,1864,0,1,0,Credit Card,Personal,10200,19.72,0.124,0.68,0.227,1
CUST113191,25,Self-Employed,2.1,44872,608,4.3,1240,7524,0,0,0,Credit Card,Home Improvement,16400,20.92,0.168,0.365,0.122,1
CUST113192,28,Employed,8.4,38063,733,4.1,8654,6624,0,0,0,Line of Credit,Personal,10600,8.91,0.174,0.278,0.093,1
CUST113193,18,Employed,0.0,26249,588,0.8,114,5471,0,0,1,Line of Credit,Education,23500,14.96,0.208,0.895,0.298,0
CUST113194,22,Employed,2.0,61009,588,2.2,1937,6117,1,0,0,Personal Loan,Home Improvement,36600,16.75,0.1,0.6,0.2,0
CUST113195,18,Employed,0.0,52767,678,1.9,175,14555,0,0,0,Line of Credit,Personal,30000,9.56,0.276,0.569,0.19,1
CUST113196,51,Employed,29.4,34224,749,3.8,472,21864,0,0,0,Line of Credit,Medical,10700,8.89,0.639,0.313,0.104,0
CUST113197,42,Employed,0.2,36000,569,2.3,339,20765,0,1,0,Line of Credit,Home Improvement,10400,13.5,0.577,0.289,0.096,0
CUST113198,44,Employed,22.9,77564,629,5.5,9362,14436,0,2,0,Line of Credit,Education,16400,12.17,0.186,0.211,0.07,1
CUST113199,42,Employed,1.3,116635,742,14.5,12142,27792,0,0,0,Line of Credit,Education,27200,8.98,0.238,0.233,0.078,1
CUST113200,37,Employed,5.7,65729,683,5.9,635,39438,0,3,0,Personal Loan,Education,19500,12.46,0.6,0.297,0.099,0
CUST113201,52,Employed,18.8,73445,617,4.5,521,10931,0,0,0,Personal Loan,Personal,100000,14.95,0.149,1.362,0.454,1
CUST113202,27,Student,0.5,18204,676,4.5,30,2910,0,0,0,Credit Card,Education,1800,18.36,0.16,0.099,0.033,1
CUST113203,36,Employed,15.8,89561,585,3.0,52,28131,1,1,0,Personal Loan,Personal,100000,16.98,0.314,1.117,0.372,0
CUST113204,43,Student,1.6,15000,513,23.4,350,4474,0,0,1,Personal Loan,Home Improvement,19200,15.47,0.298,1.28,0.427,0
CUST113205,19,Employed,0.5,15000,604,0.5,20,7515,0,1,0,Personal Loan,Medical,2800,13.09,0.501,0.187,0.062,0
CUST113206,70,Self-Employed,25.3,163283,652,24.2,16208,27567,0,0,0,Personal Loan,Education,36100,12.27,0.169,0.221,0.074,1
CUST113207,35,Employed,13.9,40016,641,7.7,660,18391,0,0,0,Personal Loan,Home Improvement,57500,13.37,0.46,1.437,0.479,0
CUST113208,36,Employed,5.9,33220,570,3.5,6965,9390,0,0,0,Credit Card,Education,41600,21.11,0.283,1.252,0.417,0
CUST113209,50,Employed,2.1,110043,626,12.3,5095,17708,0,2,1,Credit Card,Education,70000,19.69,0.161,0.636,0.212,1
CUST113210,45,Employed,16.0,62504,644,2.4,59,26415,0,1,0,Credit Card,Personal,70000,19.06,0.423,1.12,0.373,1
CUST113211,35,Student,1.6,19984,566,7.3,523,5100,0,0,1,Line of Credit,Personal,6400,13.74,0.255,0.32,0.107,1
CUST113212,36,Employed,16.7,35503,724,3.3,58,8184,0,1,0,Credit Card,Debt Consolidation,29700,15.8,0.231,0.837,0.279,1
CUST113213,18,Employed,0.0,33062,620,1.9,175,12675,0,2,0,Credit Card,Medical,12200,20.77,0.383,0.369,0.123,0
CUST113214,28,Employed,4.0,50285,586,7.0,468,9356,0,1,0,Personal Loan,Home Improvement,15700,16.56,0.186,0.312,0.104,0
CUST113215,41,Employed,15.7,46329,667,17.9,2059,15925,0,1,0,Personal Loan,Home Improvement,89300,12.17,0.344,1.928,0.643,1
CUST113216,40,Employed,10.1,56984,693,11.0,8029,27465,0,1,0,Personal Loan,Home Improvement,10700,12.13,0.482,0.188,0.063,1
CUST113217,49,Employed,6.9,50814,698,22.8,747,7393,0,0,0,Credit Card,Education,62300,18.99,0.145,1.226,0.409,1
CUST113218,33,Employed,8.9,19093,663,14.9,4142,13472,0,1,0,Credit Card,Business,15500,18.4,0.706,0.812,0.271,0
CUST113219,18,Employed,0.0,15000,489,1.2,20,3213,0,0,0,Credit Card,Business,17800,21.65,0.214,1.187,0.396,0
CUST113220,47,Employed,27.4,71921,607,5.0,3618,7785,0,1,0,Personal Loan,Education,87300,14.38,0.108,1.214,0.405,1
CUST113221,52,Employed,33.8,51954,739,3.1,2318,19125,0,0,0,Credit Card,Business,39600,15.56,0.368,0.762,0.254,1
CUST113222,45,Employed,10.4,73584,638,26.6,6036,26851,0,2,0,Personal Loan,Medical,100000,13.18,0.365,1.359,0.453,0
CUST113223,33,Employed,3.0,21477,547,3.8,1111,9644,0,0,0,Credit Card,Home Improvement,14700,21.87,0.449,0.684,0.228,0
CUST113224,47,Student,1.6,36969,575,22.5,5705,6795,0,1,1,Personal Loan,Education,13100,15.49,0.184,0.354,0.118,0
CUST113225,70,Student,1.4,18287,671,12.5,918,6173,0,0,0,Personal Loan,Business,1000,12.54,0.338,0.055,0.018,1
CUST113226,36,Employed,13.6,47857,624,0.0,0,29401,0,0,0,Credit Card,Home Improvement,26800,19.31,0.614,0.56,0.187,0
CUST113227,19,Employed,0.4,48961,551,0.2,3,5219,1,5,0,Credit Card,Business,5900,22.72,0.107,0.121,0.04,0
CUST113228,27,Student,0.4,19499,576,2.8,86,10552,0,2,1,Credit Card,Medical,1900,21.77,0.541,0.097,0.032,0
CUST113229,42,Employed,18.7,68544,707,17.0,2312,9980,0,0,1,Credit Card,Personal,14800,16.06,0.146,0.216,0.072,1
CUST113230,18,Student,0.9,31931,476,0.7,11,11658,0,0,0,Line of Credit,Debt Consolidation,25200,14.19,0.365,0.789,0.263,0
CUST113231,37,Employed,13.1,46812,756,7.2,5984,7135,0,0,0,Line of Credit,Medical,11400,7.71,0.152,0.244,0.081,1
CUST113232,39,Self-Employed,15.0,90100,567,15.3,2764,46028,0,1,1,Credit Card,Medical,21000,22.04,0.511,0.233,0.078,0
CUST113233,53,Employed,12.1,51054,749,3.5,369,6565,0,0,0,Credit Card,Medical,42500,17.4,0.129,0.832,0.277,1
CUST113234,50,Employed,24.6,91186,709,24.7,107,14944,0,1,0,Credit Card,Business,70000,15.57,0.164,0.768,0.256,1
CUST113235,45,Employed,12.2,159984,761,15.9,16121,17333,0,0,0,Credit Card,Business,70000,15.79,0.108,0.438,0.146,1
CUST113236,18,Employed,0.0,41986,525,0.0,0,4603,0,0,0,Line of Credit,Business,36500,14.3,0.11,0.869,0.29,0
CUST113237,46,Self-Employed,20.0,94044,645,12.3,4033,36830,0,0,0,Credit Card,Home Improvement,70000,20.46,0.392,0.744,0.248,1
CUST113238,43,Employed,7.5,32150,691,24.1,10124,9808,0,1,0,Personal Loan,Business,21100,12.98,0.305,0.656,0.219,1
CUST113239,38,Employed,16.8,97986,638,7.4,959,14491,0,0,0,Credit Card,Home Improvement,70000,19.99,0.148,0.714,0.238,1
CUST113240,18,Self-Employed,1.0,102148,566,0.6,491,25342,0,0,0,Line of Credit,Business,38300,14.4,0.248,0.375,0.125,0
CUST113241,25,Employed,3.0,29736,714,5.5,3744,7976,0,0,0,Credit Card,Debt Consolidation,20500,15.84,0.268,0.689,0.23,1
CUST113242,20,Employed,0.6,45748,610,0.9,491,24194,0,1,0,Credit Card,Business,42800,20.09,0.529,0.936,0.312,0
CUST113243,18,Employed,0.0,33530,496,1.8,114,2298,1,0,1,Credit Card,Medical,24700,21.33,0.069,0.737,0.246,0
CUST113244,34,Employed,0.2,45609,692,2.6,399,7980,0,0,0,Credit Card,Medical,15100,18.85,0.175,0.331,0.11,1
CUST113245,25,Employed,1.4,29551,621,6.9,942,2586,0,0,0,Personal Loan,Debt Consolidation,6300,14.37,0.088,0.213,0.071,1
CUST113246,66,Employed,25.8,87251,792,28.0,2531,18416,0,0,0,Personal Loan,Education,54000,8.22,0.211,0.619,0.206,1
CUST113247,32,Self-Employed,5.7,70524,635,5.2,1549,12135,0,2,0,Personal Loan,Medical,34900,14.22,0.172,0.495,0.165,1
CUST113248,50,Employed,10.2,23984,643,7.5,1221,12236,0,2,0,Personal Loan,Medical,27200,13.35,0.51,1.134,0.378,0
CUST113249,18,Employed,0.0,24102,513,1.6,352,3485,0,0,0,Credit Card,Education,1200,21.81,0.145,0.05,0.017,1
